Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_id,Species_name,Lat,Long,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
687183.0,2023-08-30,27701.0,144785.0,1076.0,African Tulip-Spathodea campanulata,18.97898,72.83965,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,31
687182.0,2023-08-30,27871.0,144784.0,1076.0,African Tulip-Spathodea campanulata,18.97898,72.83965,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,31
685879.0,2023-08-23,27701.0,144785.0,1076.0,African Tulip-Spathodea campanulata,18.97898,72.83965,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,30
685878.0,2023-08-23,27871.0,144784.0,1076.0,African Tulip-Spathodea campanulata,18.97898,72.83965,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,30
681510.0,2023-08-02,27701.0,144785.0,1076.0,African Tulip-Spathodea campanulata,18.97898,72.83965,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,28
681511.0,2023-08-02,27871.0,144784.0,1076.0,African Tulip-Spathodea campanulata,18.97898,72.83965,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,28
682992.0,2023-08-09,27871.0,144784.0,1076.0,African Tulip-Spathodea campanulata,18.97898,72.83965,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,28
682993.0,2023-08-09,27701.0,144785.0,1076.0,African Tulip-Spathodea campanulata,18.97898,72.83965,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2023,28
268616.0,2019-01-20,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,2.0,1.0,-2.0,2019,2
268617.0,2019-01-27,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,2019,3
268614.0,2019-01-13,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,2.0,1.0,-2.0,2019,1
271607.0,2019-02-03,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,2.0,-2.0,2019,4
255178.0,2018-11-04,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2018,40
255179.0,2018-11-11,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2018,41
255180.0,2018-11-18,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,-2.0,2018,42
255181.0,2018-11-25,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,2018,43
255182.0,2018-12-02,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,1.0,0.0,-2.0,2018,44
255183.0,2018-12-09,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,1.0,1.0,-2.0,2018,44
255184.0,2018-12-16,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,1.0,1.0,-2.0,2018,45
261455.0,2018-12-30,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,2.0,1.0,-2.0,2018,47
261454.0,2018-12-23,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,2018,46
261456.0,2019-01-06,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,2.0,1.0,-2.0,2019,0
292944.0,2019-02-24,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2019,7
292943.0,2019-02-17,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2019,6
292942.0,2019-02-10,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,1.0,-2.0,-2.0,2.0,0.0,-2.0,2019,5
292945.0,2019-03-03,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2019,8
292946.0,2019-03-10,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,1.0,2.0,0.0,1.0,2.0,-2.0,-2.0,2.0,0.0,-2.0,2019,9
223891.0,2018-10-14,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,0.0,2.0,0.0,2.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2018,37
223892.0,2018-10-21,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,2.0,1.0,0.0,2.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2018,38
223893.0,2018-10-28,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,2.0,1.0,0.0,2.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2018,39
218492.0,2018-10-07,18257.0,11692.0,1063.0,Amla-Phyllanthus emblica,13.85194,78.43108,0.0,1.0,0.0,2.0,0.0,-2.0,-2.0,2.0,0.0,-2.0,2018,36
